customer_id,signup_date,age,region,plan,monthly_fee,tenure_months,avg_weekly_hours,num_profiles,devices,support_tickets,last_login_days,monthly_spend,payment_method,auto_renew,satisfaction,churned
CU800968,2023-01-22,27,East,Standard,14.99,6,5.5,4,2,0,0,14.99,card,0,4.0,0
CU801445,2023-02-24,46,North,Standard,14.99,38,0.5,3,3,0,2,18.49,card,1,4.0,1
CU800530,2025-02-23,34,South,Premium,19.99,26,4.4,1,4,0,1,19.99,card,0,1.0,1
CU802337,2024-03-03,16,East,Basic,8.99,6,,2,1,0,41,12.49,paypal,1,4.0,0
CU802515,2022-08-10,22,South,Premium,19.99,12,0.2,3,4,1,9,19.99,card,1,,0
CU801956,2024-09-25,34,North,Premium,19.99,22,5.6,2,2,0,12,19.99,applepay,1,4.0,0
CU800592,2024-05-18,47,North,Premium,19.99,37,4.8,1,1,1,5,19.99,card,1,,0
CU800121,2023-01-09,47,South,Basic,8.99,10,10.1,1,1,1,10,8.99,card,1,2.0,0
CU801650,2022-07-16,29,North,Basic,8.99,3,11.7,2,4,1,2,12.49,applepay,1,2.0,1
CU800148,2024-05-27,20,West,Basic,8.99,14,11.4,4,3,1,6,15.99,card,1,5.0,0
CU800880,2023-03-01,23,South,Premium,19.99,7,2.1,2,3,1,33,23.49,card,1,1.0,1
CU800449,2024-07-31,36,West,Standard,14.99,11,4.4,2,2,0,2,18.49,paypal,1,,0
CU802255,2024-02-10,51,north,Standard,14.99,28,2.5,3,4,1,1,18.49,paypal,1,5.0,0
CU800189,2024-12-16,41,South,Standard,14.99,1,6.4,1,4,0,6,18.49,applepay,1,3.0,0
CU802160,2023-10-27,16,East,Standard,14.99,7,5.8,3,2,2,4,18.49,giftcard,1,,0
CU801898,2023-12-15,22,South,Premium,19.99,18,6.7,2,7,1,8,19.99,applepay,0,3.0,1
CU800372,2023-09-25,54,East,Basic,8.99,3,7.6,2,4,1,22,8.99,applepay,1,4.0,0
CU802112,2022-05-17,29,East,Standard,14.99,9,,1,2,2,8,14.99,card,1,4.0,1
CU800826,2023-12-16,19,South,Standard,14.99,12,1.7,1,6,1,17,14.99,paypal,1,1.0,1
CU801948,2024-02-20,30,south,Standard,14.99,20,4.9,2,5,2,0,14.99,applepay,0,,0
CU800892,2024-04-29,34,West,Basic,8.99,11,2.3,1,5,0,11,8.99,applepay,1,5.0,0
CU800907,2025-04-17,44,North,Basic,8.99,19,3.0,2,4,1,13,8.99,applepay,0,2.0,1
CU800786,2023-11-03,39,West,Standard,14.99,17,3.9,3,1,0,19,18.49,card,0,3.0,0
CU801438,2023-12-04,38,East,Standard,14.99,18,6.6,2,3,0,10,14.99,card,1,3.0,0
CU802262,2024-07-13,46,North,Basic,8.99,37,2.5,2,2,0,21,12.49,card,1,4.0,0
CU801719,2023-09-02,43,East,Basic,8.99,40,2.9,1,4,0,2,12.49,card,0,3.0,0
CU801240,2025-05-15,36,East,Basic,8.99,17,7.9,1,8,1,36,8.99,applepay,1,4.0,0
CU800548,2025-04-11,25,south,Premium,19.99,30,5.3,2,6,0,9,19.99,paypal,1,4.0,0
CU802230,2022-06-26,33,South,Basic,8.99,21,9.9,4,2,0,6,8.99,applepay,0,2.0,0
CU802118,2025-05-19,35,West,Premium,19.99,10,7.6,2,3,0,16,23.49,card,1,4.0,1
CU800901,2023-07-11,41,North,Standard,14.99,8,3.0,3,4,1,31,18.49,card,1,4.0,0
CU802073,2024-04-25,60,South,Basic,8.99,3,5.5,1,5,0,3,8.99,card,0,5.0,0
CU800690,2025-05-21,59,North,Premium,19.99,26,3.0,2,5,2,11,23.49,card,1,2.0,0
CU800931,2024-05-13,38,North,Standard,14.99,3,,1,2,0,1,18.49,card,0,4.0,0
CU801318,2025-03-25,27,North,Premium,19.99,20,3.4,2,5,0,23,19.99,card,1,5.0,0
CU800919,2024-05-02,57,South,Basic,8.99,56,2.0,4,5,1,2,8.99,card,1,2.0,0
CU800772,2023-07-18,56,South,Premium,19.99,9,8.0,2,3,0,0,19.99,paypal,1,5.0,0
CU800400,2025-04-21,52,East,Basic,8.99,8,7.0,3,4,0,13,15.99,applepay,1,3.0,0
CU800044,2025-02-18,26,North,Standard,14.99,38,14.4,1,4,0,24,14.99,applepay,1,5.0,0
CU801729,2023-12-29,39,West,Premium,19.99,5,4.5,2,3,1,17,23.49,applepay,1,4.0,0
CU802338,2023-03-29,30,South,Standard,14.99,25,1.8,2,2,0,0,21.99,card,0,2.0,0
CU801129,2023-07-19,45,West,Basic,8.99,16,2.8,4,4,1,2,8.99,paypal,0,2.0,0
CU801672,2022-02-03,20,South,Basic,8.99,24,6.4,1,1,0,0,12.49,giftcard,0,4.0,0
CU801770,2025-01-14,37,North,Premium,19.99,17,0.6,4,5,0,9,19.99,card,0,4.0,0
CU802141,2024-04-22,45,south,Basic,8.99,13,0.6,4,1,0,6,8.99,card,0,1.0,0
CU802554,2022-07-18,40,North,Basic,8.99,43,1.3,3,3,1,5,8.99,card,1,3.0,0
CU800224,2023-05-05,33,West,Basic,8.99,25,7.6,3,2,0,1,8.99,card,1,1.0,0
CU800570,2024-11-04,23,South,Basic,8.99,11,2.0,3,4,0,4,12.49,card,0,3.0,1
CU802341,2022-05-16,16,North,Standard,14.99,27,1.1,3,3,1,0,14.99,paypal,1,3.0,0
CU800322,2023-03-04,34,East,Premium,19.99,33,12.3,1,5,0,31,19.99,card,0,5.0,0
CU802014,2023-10-12,48,East,Standard,14.99,27,3.4,2,5,0,25,14.99,card,1,5.0,0
CU800150,2022-04-08,29,East,Premium,19.99,2,2.9,2,2,1,0,23.49,card,1,3.0,0
CU802162,2024-08-13,61,West,Standard,14.99,18,2.3,2,4,0,29,14.99,card,1,3.0,0
CU801809,2024-09-10,24,East,Standard,14.99,5,2.3,4,3,0,5,14.99,applepay,0,4.0,0
CU801268,2022-09-12,33,West,Premium,19.99,14,9.5,1,3,0,10,19.99,card,1,4.0,0
CU800021,2023-09-26,35,West,Basic,8.99,37,2.4,3,3,0,7,12.49,card,1,1.0,0
CU802494,2024-08-31,40,West,Standard,14.99,5,,1,3,1,1,18.49,card,0,5.0,0
CU800556,2022-12-10,22,South,Premium,19.99,10,26.1,2,1,0,14,23.49,card,1,5.0,0
CU802459,2024-03-09,53,East,Standard,14.99,11,13.8,4,4,0,10,14.99,applepay,1,5.0,0
CU801381,2023-06-21,30,West,Standard,14.99,7,1.8,3,2,0,8,14.99,applepay,0,2.0,0
CU801074,2023-07-07,28,North,Premium,19.99,17,1.5,1,4,0,2,23.49,card,1,3.0,0
CU801361,2025-03-23,21,East,Standard,14.99,15,3.7,2,2,0,6,14.99,card,1,2.0,0
CU801396,2023-07-01,34,East,Standard,14.99,15,7.7,4,2,0,4,14.99,card,1,,0
CU800730,2024-10-24,35,West,Premium,19.99,6,6.3,3,6,0,5,19.99,paypal,1,4.0,0
CU801988,2023-04-11,48,West,Standard,14.99,10,5.1,5,4,2,0,18.49,card,1,4.0,0
CU802090,2023-07-06,36,North,Standard,14.99,10,2.5,3,3,1,2,18.49,applepay,1,3.0,0
CU800110,2024-03-16,37,north,Basic,8.99,7,1.9,1,3,1,9,8.99,card,0,4.0,0
CU802148,2024-07-01,47,East,Standard,14.99,4,5.7,3,3,1,14,14.99,card,1,4.0,0
CU802250,2024-08-04,55,north,Basic,8.99,23,4.9,2,4,1,0,8.99,card,1,3.0,0
CU801853,2023-06-26,18,South,Standard,14.99,26,13.1,4,3,1,1,14.99,card,1,3.0,0
CU801831,2023-01-21,33,North,Basic,8.99,19,4.4,2,3,1,1,8.99,card,1,3.0,0
CU800275,2022-12-14,34,North,Standard,14.99,13,2.0,4,2,2,3,14.99,card,0,2.0,0
CU800146,2025-02-14,34,East,Basic,8.99,22,8.7,1,4,0,31,8.99,paypal,1,4.0,0
CU801944,2023-05-29,23,West,Standard,14.99,5,0.9,3,2,1,10,18.49,paypal,0,3.0,0
CU802410,2025-03-12,33,East,Basic,8.99,18,4.1,2,4,2,10,12.49,card,0,3.0,1
CU800190,2023-04-23,33,South,Standard,14.99,13,1.3,1,6,0,6,14.99,card,1,2.0,0
CU801631,2022-12-03,17,East,Standard,14.99,20,2.0,1,2,2,5,18.49,card,0,4.0,1
CU800325,2022-02-17,38,East,Basic,8.99,14,4.7,1,2,1,4,8.99,card,1,2.0,0
CU800752,2023-03-01,37,East,Standard,14.99,32,5.7,4,4,0,7,14.99,card,1,3.0,1
CU801304,2024-12-08,48,East,Standard,14.99,48,7.0,4,4,2,0,14.99,card,1,4.0,0
CU800853,2024-01-04,22,West,Premium,19.99,13,8.0,3,2,1,19,23.49,paypal,1,3.0,0
CU801031,2025-03-04,38,North,Standard,14.99,8,2.8,1,5,2,11,18.49,applepay,0,5.0,1
CU800269,2023-08-10,16,South,Premium,19.99,20,10.1,3,3,2,3,23.49,paypal,0,3.0,0
CU800969,2024-09-01,64,South,Premium,19.99,12,7.1,2,3,2,1,19.99,card,1,3.0,1
CU800701,2023-04-17,58,east,Premium,19.99,9,10.3,3,4,0,7,23.49,card,1,3.0,0
CU801195,2023-03-06,20,West,Standard,14.99,25,7.7,1,5,1,3,18.49,card,1,3.0,0
CU800076,2022-07-10,16,South,Basic,8.99,4,2.3,2,2,3,1,12.49,card,1,2.0,0
CU801559,2025-02-24,31,North,Standard,14.99,3,5.8,5,5,0,2,14.99,paypal,0,2.0,1
CU802235,2025-03-18,28,South,Standard,14.99,3,2.9,4,4,0,15,14.99,card,1,3.0,0
CU801110,2023-11-23,16,North,Premium,19.99,38,1.8,1,4,0,42,23.49,card,1,4.0,0
CU801517,2025-01-27,16,South,Standard,14.99,28,2.2,3,4,1,4,14.99,applepay,1,2.0,1
CU802408,2025-03-25,24,East,Basic,8.99,19,4.4,1,2,0,39,8.99,giftcard,1,3.0,0
CU801583,2024-11-10,42,West,Basic,8.99,15,7.5,4,5,3,9,8.99,card,1,5.0,0
CU802562,2023-11-21,39,East,Standard,14.99,4,4.7,3,4,0,0,14.99,paypal,0,1.0,0
CU801261,2024-01-20,33,South,Premium,19.99,6,14.9,1,3,0,16,23.49,card,1,1.0,1
CU801346,2024-04-24,50,South,Premium,19.99,29,6.4,2,5,0,0,19.99,applepay,1,5.0,0
CU801905,2022-02-13,23,North,Standard,14.99,9,0.7,4,4,1,0,14.99,paypal,1,4.0,0
CU801725,2023-12-10,38,West,Standard,14.99,10,6.6,1,3,2,13,14.99,card,1,4.0,0
CU802297,2025-01-03,29,East,Basic,8.99,11,3.3,4,3,1,21,8.99,card,0,,1
CU802424,2023-03-22,68,East,Basic,8.99,38,5.2,2,1,0,0,12.49,card,1,1.0,0
CU801651,2022-04-25,43,West,Premium,19.99,40,2.2,2,1,1,3,19.99,card,0,2.0,0
CU800541,2025-02-01,18,East,Standard,14.99,8,8.9,4,3,0,1,14.99,card,1,4.0,0
CU800017,2022-07-09,23,North,Premium,19.99,13,4.7,2,3,1,15,23.49,card,1,5.0,0
CU800712,2025-05-22,59,South,Standard,14.99,6,0.9,1,3,1,5,18.49,card,0,2.0,0
CU801219,2023-09-06,40,south,Basic,8.99,6,13.7,2,3,0,19,8.99,card,1,4.0,0
CU801657,2024-08-26,58,South,Premium,19.99,19,6.1,1,5,1,11,19.99,card,1,4.0,0
CU801697,2024-11-15,36,West,Basic,8.99,14,0.9,3,4,0,7,12.49,card,1,2.0,0
CU801775,2023-05-15,39,South,Standard,14.99,5,14.6,2,4,0,0,14.99,card,1,,0
CU801132,2022-01-29,50,East,Standard,14.99,11,6.7,3,3,0,22,18.49,card,0,2.0,0
CU800203,2024-04-05,41,East,Premium,19.99,11,6.5,2,4,1,7,23.49,card,1,5.0,0
CU801846,2022-10-10,47,North,Premium,19.99,17,5.4,3,5,0,0,23.49,card,1,3.0,0
CU801392,2022-08-01,16,South,Premium,19.99,3,13.5,2,5,1,29,23.49,card,0,4.0,1
CU800509,2023-10-01,48,West,Standard,14.99,10,4.0,1,5,0,8,14.99,card,0,3.0,0
CU802153,2022-07-07,16,East,Standard,14.99,3,9.5,1,4,1,13,14.99,paypal,0,5.0,0
CU800492,2022-05-08,43,West,Standard,14.99,12,5.2,2,4,0,0,14.99,paypal,0,3.0,0
CU800606,2023-05-15,33,South,Basic,8.99,7,2.5,1,2,1,0,8.99,card,1,3.0,0
CU802513,2025-02-28,64,north,Premium,19.99,40,3.0,3,5,1,12,23.49,paypal,1,3.0,0
CU801367,2023-08-12,28,East,Standard,14.99,37,4.3,3,1,2,4,18.49,card,1,5.0,1
CU801673,2025-02-17,29,East,Basic,8.99,16,10.2,2,2,0,25,8.99,card,0,4.0,0
CU802417,2025-03-31,45,North,Standard,14.99,16,3.4,1,2,0,0,18.49,paypal,0,4.0,0
CU802344,2022-01-04,17,North,Basic,8.99,5,2.0,2,3,1,5,8.99,paypal,1,3.0,0
CU800115,2024-04-28,52,north,Basic,8.99,5,7.6,2,3,1,23,12.49,applepay,1,4.0,0
CU801880,2024-07-13,58,West,Basic,8.99,9,,1,1,0,1,19.49,paypal,1,4.0,0
CU801489,2024-03-08,46,South,Basic,8.99,25,2.1,1,2,0,4,8.99,card,1,3.0,0
CU801939,2023-10-06,22,South,Premium,19.99,6,6.0,1,4,0,53,23.49,applepay,1,5.0,0
CU801784,2025-06-01,28,North,Basic,8.99,11,2.0,3,4,0,10,8.99,card,1,4.0,0
CU802184,2023-10-14,53,South,Basic,8.99,15,3.6,2,3,0,4,8.99,card,0,3.0,0
CU800330,2023-04-16,33,East,Standard,14.99,10,3.7,1,7,0,1,14.99,card,1,3.0,0
CU802124,2025-03-27,32,South,Basic,8.99,7,1.5,3,4,0,22,8.99,card,1,4.0,1
CU802527,2023-12-17,24,South,Standard,14.99,44,5.6,2,4,1,65,14.99,applepay,1,5.0,1
CU800937,2025-01-08,60,East,Basic,8.99,15,8.9,2,4,1,5,15.99,applepay,1,4.0,1
CU802002,2023-09-14,36,South,Standard,14.99,6,17.9,3,3,0,11,14.99,card,0,1.0,0
CU802105,2024-08-05,40,South,Standard,14.99,4,4.3,2,2,0,1,14.99,card,1,3.0,0
CU800566,2023-09-17,31,east,Basic,8.99,56,4.3,3,7,0,12,8.99,card,1,3.0,0
CU800579,2022-10-07,36,South,Basic,8.99,7,3.6,3,2,0,15,8.99,card,0,2.0,0
CU800773,2023-11-11,16,North,Basic,8.99,27,1.9,2,4,2,3,8.99,card,0,3.0,0
CU801887,2023-10-18,30,South,Premium,19.99,4,0.6,1,2,0,3,19.99,applepay,1,4.0,0
CU802180,2024-08-21,37,South,Basic,8.99,16,8.1,2,1,1,5,8.99,card,1,5.0,0
CU800736,2023-04-06,42,East,Standard,14.99,22,3.6,3,1,1,2,14.99,card,1,3.0,0
CU800428,2022-08-07,16,East,Standard,14.99,8,2.9,1,4,0,7,18.49,applepay,1,4.0,0
CU800647,2022-01-28,33,North,Basic,8.99,18,9.1,3,3,1,3,15.99,card,1,2.0,0
CU801748,2024-08-29,24,North,Standard,14.99,10,6.4,1,2,0,17,14.99,applepay,1,3.0,0
CU801652,2023-10-13,25,East,Basic,8.99,12,1.3,4,3,1,2,8.99,card,1,4.0,0
CU800657,2023-10-11,45,East,Basic,8.99,11,5.8,3,2,1,18,12.49,applepay,1,3.0,0
CU801269,2023-10-07,44,West,Standard,14.99,29,,1,4,0,6,18.49,card,1,3.0,0
CU802254,2023-01-17,34,East,Basic,8.99,7,4.0,3,2,1,2,8.99,card,1,4.0,0
CU800383,2023-08-30,39,West,Premium,19.99,21,16.3,4,2,3,7,19.99,card,0,4.0,0
CU802552,2024-12-11,52,south,Premium,19.99,11,19.2,1,5,0,0,23.49,card,1,5.0,0
CU802571,2022-08-24,46,West,Standard,14.99,15,15.3,1,4,1,18,18.49,card,1,3.0,0
CU802461,2024-01-07,31,South,Standard,14.99,3,6.3,4,3,2,5,14.99,applepay,0,,0
CU800003,2023-03-21,38,North,Premium,19.99,5,2.0,1,2,2,8,19.99,card,1,3.0,0
CU801102,2024-06-09,18,South,Standard,14.99,12,3.0,2,2,1,15,14.99,card,1,3.0,0
CU802067,2022-07-17,35,North,Premium,19.99,12,7.7,2,3,1,16,19.99,card,0,3.0,1
CU801858,2022-02-03,42,West,Basic,8.99,22,5.0,2,6,0,7,12.49,giftcard,1,4.0,0
CU802475,2024-06-12,27,East,Premium,19.99,6,5.8,2,2,0,11,19.99,paypal,1,4.0,0
CU801405,2022-06-10,17,North,Standard,14.99,10,5.0,2,3,2,17,14.99,card,0,1.0,0
CU800805,2022-10-13,32,East,Premium,19.99,8,2.4,1,5,1,11,26.99,paypal,0,3.0,0
CU802108,2022-12-25,43,West,Basic,8.99,2,2.6,1,2,0,8,8.99,card,1,4.0,0
CU800345,2022-07-30,16,West,Basic,8.99,7,2.5,4,3,1,5,8.99,card,1,2.0,0
CU801049,2023-05-17,29,East,Basic,8.99,21,13.4,4,2,2,13,8.99,card,1,3.0,1
CU801207,2024-08-03,35,East,Standard,14.99,4,2.9,1,2,1,7,18.49,paypal,0,3.0,0
CU800552,2022-10-29,44,East,Standard,14.99,11,0.7,3,5,0,20,14.99,card,1,4.0,0
CU801765,2024-12-23,33,West,Basic,8.99,8,20.7,1,1,0,5,8.99,card,1,1.0,0
CU800331,2023-10-16,40,West,Standard,14.99,36,3.1,1,4,0,17,14.99,card,1,3.0,0
CU800253,2023-03-19,22,East,Premium,19.99,30,7.5,3,2,0,5,19.99,paypal,1,4.0,0
CU801710,2023-05-23,37,North,Standard,14.99,14,12.2,1,1,0,4,14.99,paypal,1,2.0,0
CU800114,2023-04-24,36,East,Standard,14.99,6,8.3,4,1,1,4,14.99,applepay,1,4.0,0
CU801538,2022-03-11,58,West,Standard,14.99,29,5.7,2,3,2,19,14.99,paypal,1,4.0,0
CU802382,2025-01-18,45,east,Premium,19.99,13,8.0,2,6,1,16,19.99,paypal,0,3.0,0
CU801599,2022-08-21,51,West,Standard,14.99,12,7.0,5,3,1,10,14.99,card,1,2.0,0
CU800247,2023-01-18,41,West,Premium,19.99,31,3.8,2,5,1,0,23.49,giftcard,1,5.0,0
CU801974,2024-02-05,51,East,Standard,14.99,21,7.3,4,2,2,17,14.99,card,0,4.0,0
CU800775,2024-02-07,44,North,Basic,8.99,5,9.7,5,1,0,13,8.99,giftcard,1,3.0,0
CU801909,2023-09-13,50,North,Premium,19.99,15,1.8,1,3,0,3,19.99,card,1,4.0,0
CU800346,2024-10-01,31,South,Standard,14.99,16,12.5,1,1,2,7,14.99,card,1,3.0,0
CU800857,2022-09-25,42,North,Premium,19.99,3,4.0,4,4,0,6,23.49,card,0,3.0,0
CU800063,2022-07-05,28,West,Standard,14.99,29,10.4,1,2,1,44,14.99,card,1,3.0,0
CU800719,2024-07-04,41,South,Basic,8.99,12,3.7,5,6,2,0,8.99,applepay,1,1.0,1
CU800687,2023-05-20,26,South,Standard,14.99,12,2.1,1,3,0,4,14.99,card,1,,0
CU802052,2024-09-06,41,North,Standard,14.99,10,4.2,1,4,2,12,14.99,applepay,1,3.0,0
CU801649,2022-07-09,67,North,Standard,14.99,32,8.9,1,4,0,19,14.99,card,0,3.0,0
CU801469,2023-12-26,36,West,Standard,14.99,18,1.9,4,2,0,4,14.99,paypal,1,4.0,0
CU801565,2022-02-14,28,South,Standard,14.99,6,9.6,2,4,0,23,18.49,paypal,0,2.0,1
CU800362,2024-09-22,39,South,Standard,14.99,6,2.6,2,3,0,2,18.49,card,1,3.0,0
CU800914,2024-07-23,58,north,Basic,8.99,11,8.9,4,2,2,10,15.99,card,0,4.0,0
CU801350,2024-12-07,29,South,Basic,8.99,48,4.9,2,2,2,0,8.99,paypal,1,1.0,1
CU801487,2023-06-20,16,North,Premium,19.99,16,2.4,1,2,1,21,23.49,paypal,1,3.0,1
CU800427,2022-09-20,41,East,Basic,8.99,11,4.0,2,1,0,14,12.49,card,1,3.0,0
CU802087,2023-07-21,61,East,Premium,19.99,18,7.9,2,4,0,22,23.49,paypal,0,5.0,0
CU801150,2023-12-08,28,West,Standard,14.99,30,8.4,1,2,2,10,21.99,card,1,4.0,0
CU801561,2022-03-27,37,West,Premium,19.99,3,6.3,3,3,0,2,23.49,card,0,5.0,0
CU801037,2022-04-11,21,East,Standard,14.99,22,2.6,5,2,0,9,14.99,card,1,,0
CU801706,2022-11-25,27,North,Standard,14.99,19,9.9,2,4,0,7,21.99,card,1,3.0,0
CU802503,2023-09-19,39,South,Premium,19.99,15,2.6,3,4,1,6,19.99,applepay,0,4.0,0
CU802129,2023-03-08,42,East,Premium,19.99,13,4.7,1,2,1,11,19.99,card,1,3.0,0
CU800354,2023-11-29,39,West,Basic,8.99,12,1.7,2,5,1,5,8.99,card,1,2.0,1
CU801185,2024-11-21,31,East,Standard,14.99,29,4.3,2,1,0,2,14.99,paypal,1,5.0,0
CU801539,2022-05-02,46,West,Standard,14.99,13,5.7,2,1,2,42,14.99,paypal,0,3.0,0
CU802023,2022-07-07,42,North,Premium,19.99,20,3.0,5,7,1,0,19.99,card,1,4.0,0
CU800946,2022-05-12,22,West,Standard,14.99,4,3.1,1,6,1,1,14.99,applepay,1,3.0,0
CU801161,2022-01-21,16,South,Standard,14.99,11,2.7,2,3,1,9,14.99,paypal,0,3.0,0
CU800844,2024-12-23,46,West,Standard,14.99,22,3.6,3,6,1,2,14.99,applepay,0,4.0,0
CU802034,2022-02-25,30,east,Basic,8.99,18,7.6,4,1,1,3,8.99,applepay,1,3.0,0
CU800537,2022-09-01,33,West,Basic,8.99,21,8.3,4,1,0,7,8.99,card,1,,0
CU801702,2022-07-20,43,East,Premium,19.99,15,,1,3,1,30,19.99,card,1,2.0,0
CU800668,2023-12-23,48,South,Standard,14.99,11,7.5,1,6,0,7,14.99,paypal,0,1.0,1
CU801740,2023-10-17,40,South,Basic,8.99,8,5.8,2,5,1,4,8.99,paypal,1,3.0,0
CU800126,2022-02-28,30,West,Standard,14.99,42,2.4,4,1,0,4,14.99,card,1,4.0,0
CU802238,2024-01-02,46,North,Standard,14.99,15,9.0,4,1,1,16,18.49,card,1,1.0,0
CU800136,2023-05-22,36,East,Standard,14.99,25,3.0,3,3,2,45,18.49,applepay,1,5.0,0
CU801542,2023-06-08,37,South,Basic,8.99,55,9.6,3,4,1,18,12.49,giftcard,1,2.0,0
CU801984,2024-10-16,31,West,Standard,14.99,8,,3,2,0,20,18.49,applepay,1,4.0,1
CU801411,2024-08-17,21,South,Basic,8.99,34,1.8,1,1,1,9,8.99,card,1,3.0,0
CU802091,2022-07-24,20,North,Basic,8.99,20,0.3,3,6,1,4,8.99,applepay,0,4.0,0
CU801582,2024-10-25,42,East,Basic,8.99,1,4.2,3,3,0,9,12.49,card,0,4.0,1
CU800554,2024-06-07,45,West,Basic,8.99,22,2.1,2,3,2,0,19.49,card,1,,0
CU802375,2025-05-12,41,East,Standard,14.99,5,8.2,2,3,0,4,21.99,card,1,5.0,0
CU801929,2024-09-07,41,East,Premium,19.99,27,6.5,1,2,0,3,19.99,card,0,3.0,0
CU801758,2024-12-02,50,East,Basic,8.99,3,5.8,2,2,0,4,8.99,card,0,4.0,0
CU801549,2023-03-20,16,East,Basic,8.99,16,5.3,4,3,0,0,22.99,card,1,4.0,0
CU800584,2023-03-24,45,east,Standard,14.99,8,0.9,2,2,0,0,14.99,card,1,5.0,0
CU800856,2023-10-04,19,West,Premium,19.99,41,9.7,1,2,0,6,19.99,paypal,0,1.0,0
CU801056,2023-08-26,35,North,Standard,14.99,17,2.8,1,3,2,18,14.99,card,1,5.0,0
CU802166,2022-11-04,37,North,Basic,8.99,12,1.8,1,4,0,8,8.99,card,1,3.0,0
CU801351,2023-03-14,32,West,Premium,19.99,7,13.8,1,2,0,0,19.99,card,1,4.0,0
CU800052,2025-02-25,27,West,Standard,14.99,21,1.5,1,3,1,1,14.99,giftcard,1,4.0,0
CU801442,2025-05-11,30,South,Standard,14.99,2,13.7,2,1,0,0,14.99,card,1,5.0,0
CU800953,2022-07-23,43,West,Basic,8.99,25,3.4,1,3,0,4,8.99,card,0,2.0,1
CU800960,2024-10-06,18,West,Basic,8.99,8,5.0,5,1,1,9,8.99,card,1,5.0,0
CU802519,2024-10-30,57,West,Premium,19.99,14,17.5,1,3,0,6,23.49,card,1,4.0,0
CU801555,2025-01-25,28,West,Premium,19.99,10,14.5,3,1,2,9,19.99,giftcard,1,,1
CU802409,2023-03-18,46,North,Premium,19.99,15,17.7,4,4,1,15,19.99,paypal,1,4.0,0
CU800353,2023-05-05,34,West,Basic,8.99,17,2.2,1,1,0,14,8.99,card,0,2.0,0
CU801936,2023-05-14,38,West,Standard,14.99,3,8.7,3,3,0,7,14.99,card,1,5.0,0
CU800644,2023-09-24,52,East,Basic,8.99,16,4.2,1,5,0,0,8.99,card,1,1.0,0
CU800434,2022-04-18,43,North,Premium,19.99,23,1.3,2,3,2,2,19.99,card,0,5.0,0
CU802436,2023-08-14,45,South,Standard,14.99,20,10.0,1,4,1,7,18.49,card,1,2.0,0
CU801441,2024-12-27,35,North,Basic,8.99,19,1.7,2,3,1,5,8.99,applepay,1,3.0,0
CU800240,2022-02-10,35,East,Standard,14.99,4,11.0,2,2,0,0,18.49,applepay,1,3.0,0
CU800484,2024-04-21,38,West,Basic,8.99,19,6.6,1,7,2,0,12.49,paypal,1,5.0,0
CU800357,2023-05-12,37,East,Standard,14.99,8,10.7,2,3,0,21,21.99,paypal,0,2.0,0
CU800421,2022-06-23,45,East,Standard,14.99,15,18.8,1,4,1,7,14.99,applepay,1,4.0,0
CU802061,2022-03-17,48,West,Basic,8.99,12,7.6,1,3,1,0,8.99,applepay,1,4.0,0
CU801408,2022-03-21,57,south,Standard,14.99,16,4.4,1,2,0,10,18.49,giftcard,1,4.0,0
CU801584,2024-05-14,40,North,Standard,14.99,10,5.4,2,1,2,0,18.49,paypal,1,3.0,0
CU800916,2024-09-16,19,North,Standard,14.99,12,15.5,3,4,1,2,14.99,card,1,4.0,0
CU801104,2024-04-07,59,East,Basic,8.99,12,6.1,1,3,3,0,15.99,card,1,5.0,0
CU802252,2025-01-23,16,East,Standard,14.99,17,7.1,4,3,3,0,14.99,card,1,3.0,0
CU801093,2024-12-12,38,South,Basic,8.99,15,10.6,3,4,1,9,8.99,paypal,1,5.0,0
CU801211,2022-03-25,42,East,Basic,8.99,11,15.2,3,5,0,13,8.99,card,1,3.0,0
CU801089,2024-09-15,30,South,Standard,14.99,22,2.9,1,1,0,6,18.49,applepay,0,4.0,0
CU801087,2024-06-14,33,East,Basic,8.99,6,1.0,2,6,0,15,8.99,card,0,5.0,0
CU801686,2023-01-11,45,West,Standard,14.99,11,12.3,3,3,1,58,14.99,card,0,4.0,0
CU801644,2024-09-15,17,West,Basic,8.99,34,2.2,3,2,0,0,8.99,card,0,3.0,0
CU801058,2022-04-29,48,North,Premium,19.99,7,7.6,2,4,0,13,19.99,card,1,4.0,0
CU800632,2022-06-13,55,South,Basic,8.99,16,5.8,4,2,0,9,8.99,paypal,0,,0
CU800725,2025-04-27,20,East,Premium,19.99,25,7.3,3,2,0,13,19.99,card,1,4.0,0
CU800841,2025-02-03,19,North,Standard,14.99,3,7.1,5,1,2,11,14.99,card,1,3.0,0
CU801354,2022-02-11,53,North,Standard,14.99,25,2.2,4,1,1,12,14.99,card,1,3.0,0
CU801535,2024-12-01,55,West,Basic,8.99,11,1.0,1,1,0,10,8.99,card,1,5.0,1
CU802406,2022-01-27,20,North,Basic,8.99,6,2.7,2,6,0,9,15.99,card,1,5.0,0
CU801199,2025-03-23,16,South,Standard,14.99,17,7.2,2,4,0,5,14.99,card,0,1.0,1
CU801848,2022-09-12,32,West,Standard,14.99,9,6.5,3,2,1,0,14.99,card,1,3.0,0
CU802397,2023-04-03,42,East,Premium,19.99,12,,1,1,2,27,23.49,applepay,1,3.0,0
